customerID,tenure,Contract,MonthlyCharges,InternetService,OnlineSecurity,TechSupport,ChurnProbability
9391-DXGGG,44,One year,89.15,Fiber optic,No,No,0.7496981667400959
3178-FESZO,1,Month-to-month,100.25,Fiber optic,No,No,0.7495611362323794
5248-YGIJN,72,Two year,90.25,DSL,Yes,Yes,0.7494862886723129
0582-AVCLN,38,Two year,20.3,No,No internet service,No internet service,0.7493110632499171
6300-BWMJX,59,Month-to-month,93.35,Fiber optic,No,Yes,0.7492648671274383
8241-JUIQO,61,One year,19.45,No,No internet service,No internet service,0.7491423311354174
4315-MURBD,12,Month-to-month,98.9,Fiber optic,Yes,Yes,0.7491401981810989
7552-KEYGT,27,Two year,19.55,No,No internet service,No internet service,0.7485253112763408
8603-IJWDN,1,Month-to-month,86.6,Fiber optic,No,No,0.7481159678959172
8079-XRJRS,65,One year,89.75,Fiber optic,Yes,No,0.7481076929402576
2656-FMOKZ,15,Month-to-month,74.45,Fiber optic,No,No,0.7479481371852049
2867-UIMSS,1,Month-to-month,80.5,Fiber optic,No,No,0.7479351350449258
1170-SASML,69,Month-to-month,85.4,Fiber optic,No,No,0.7475574951440975
0643-OKLRP,47,Month-to-month,80.35,Fiber optic,Yes,No,0.7465797672965294
3739-YBWAB,36,One year,35.35,DSL,Yes,No,0.7465586260058366
4822-RVYBB,8,Month-to-month,100.6,Fiber optic,No,No,0.7465554755842667
5519-YLDGW,21,Month-to-month,103.9,Fiber optic,Yes,No,0.746328617070963
9522-ZSINC,13,One year,19.95,No,No internet service,No internet service,0.7461706382011036
6741-QRLUP,63,Two year,80.3,DSL,Yes,Yes,0.7458857792217646
2272-QAGFO,14,Month-to-month,74.3,Fiber optic,No,No,0.7457678268039778
3606-SBKRY,31,One year,50.05,DSL,No,No,0.745720191118099
9896-UYMIE,66,One year,114.3,Fiber optic,Yes,Yes,0.7455495075184427
0853-TWRVK,72,Two year,105.6,Fiber optic,Yes,Yes,0.7452129295569864
3452-FLHYD,25,One year,20.95,No,No internet service,No internet service,0.7451417676038409
7153-OANIO,1,Month-to-month,69.95,Fiber optic,No,No,0.745116628563735
8805-JNRAZ,2,Month-to-month,49.2,DSL,No,No,0.7448255084520008
5627-TVBPP,35,One year,20.1,No,No internet service,No internet service,0.7446983842737527
1951-IEYXM,72,Two year,90.6,DSL,Yes,Yes,0.7445769595820059
6736-DHUQI,67,One year,84.8,Fiber optic,Yes,No,0.744358666732984
1777-JYQPJ,2,Month-to-month,24.3,DSL,No,No,0.7442173931975851
1428-IEDPR,52,Two year,109.3,Fiber optic,Yes,Yes,0.7441068018942418
5442-BXVND,33,Month-to-month,24.25,No,No internet service,No internet service,0.743878369342428
1187-WILMM,63,Two year,89.4,DSL,Yes,Yes,0.7438340429766707
6166-YIPFO,72,Two year,64.7,DSL,Yes,Yes,0.7438012912029205
7993-NQLJE,15,Month-to-month,75.1,Fiber optic,Yes,No,0.7437103074293929
4432-ADRLB,2,Month-to-month,44.65,DSL,No,No,0.743273679785456
3956-MGXOG,28,Month-to-month,80.6,Fiber optic,No,No,0.7428768060072468
2067-QYTCF,64,Month-to-month,111.15,Fiber optic,No,Yes,0.7427024133977266
3209-ZPKFI,47,Month-to-month,54.25,DSL,No,No,0.7426422651968386
6094-ZIVKX,68,One year,54.45,DSL,Yes,No,0.7419804419752134
8739-XNIKG,5,Month-to-month,84.0,Fiber optic,No,No,0.7417452385973262
9420-LOJKX,15,Month-to-month,99.1,Fiber optic,Yes,No,0.7416713360594261
0684-AOSIH,1,Month-to-month,95.0,Fiber optic,Yes,No,0.7416315442737776
5364-EVNIB,13,Month-to-month,79.8,Fiber optic,No,No,0.7415306922279171
8869-LIHMK,64,Two year,115.1,Fiber optic,Yes,Yes,0.7415306922279171
1761-AEZZR,1,Month-to-month,79.55,Fiber optic,No,No,0.7415306922279171
3402-XRIUO,22,Month-to-month,63.55,DSL,Yes,Yes,0.7411762764343334
7684-XSZIY,72,Two year,24.3,No,No internet service,No internet service,0.7410059164947586
8547-NSBBO,35,Month-to-month,96.75,Fiber optic,Yes,Yes,0.7409788280189976
6473-ULUHT,16,Month-to-month,84.9,DSL,Yes,Yes,0.7408687849493099
2424-WVHPL,1,Month-to-month,74.7,Fiber optic,No,Yes,0.7405086966511845
9378-FXTIZ,54,One year,70.15,DSL,No,No,0.7404573876701285
3486-HOOGQ,70,Two year,79.7,DSL,Yes,Yes,0.7401976006329386
2649-HWLYB,65,Two year,76.15,DSL,Yes,Yes,0.7399644067823988
9924-JPRMC,72,Two year,118.2,Fiber optic,Yes,Yes,0.7396454948754143
5884-FBCTL,72,Two year,25.1,No,No internet service,No internet service,0.7396237078748574
5678-VFNEQ,71,One year,104.1,Fiber optic,Yes,No,0.7396227931442759
9747-DDZOS,1,Month-to-month,73.5,Fiber optic,No,No,0.7393523023501148
8481-YYXWG,5,Month-to-month,89.35,Fiber optic,No,Yes,0.7391505600319275
0112-QAWRZ,16,Month-to-month,90.8,Fiber optic,No,No,0.7388177046768738
2696-NARTR,11,Month-to-month,73.85,Fiber optic,No,Yes,0.7387925771082251
4957-SREEC,70,Two year,20.35,No,No internet service,No internet service,0.7387631868033572
1958-RNRKS,30,Month-to-month,49.9,DSL,No,No,0.7387631868033572
5651-YLPRD,32,Month-to-month,86.1,Fiber optic,No,No,0.7387631868033572
0956-SYCWG,13,One year,19.65,No,No internet service,No internet service,0.7387631868033572
4929-ROART,18,Month-to-month,56.25,DSL,Yes,No,0.7387631868033572
7341-LXCAF,4,Month-to-month,74.65,Fiber optic,No,No,0.7387631868033572
5774-XZTQC,7,Month-to-month,20.45,No,No internet service,No internet service,0.7387631868033572
5766-ZJYBB,1,Month-to-month,19.4,No,No internet service,No internet service,0.7387631868033572
8155-IBNHG,24,Month-to-month,75.4,Fiber optic,No,No,0.7386651730639647
3070-BDOQC,60,Two year,99.65,Fiber optic,No,No,0.7386442092425751
2720-WGKHP,2,Month-to-month,94.0,Fiber optic,No,No,0.7384812737245805
2428-ZMCTB,10,Month-to-month,19.75,No,No internet service,No internet service,0.7383960286639553
4971-PUYQO,27,Month-to-month,94.55,Fiber optic,No,No,0.7383482995350833
7880-XSOJX,4,Month-to-month,42.4,DSL,Yes,Yes,0.7383482995350833
4323-OHFOW,70,One year,105.55,Fiber optic,No,Yes,0.7383456612379
6050-IJRHS,70,One year,106.5,Fiber optic,No,No,0.7381817089171566
1455-HFBXA,52,Two year,91.6,Fiber optic,Yes,Yes,0.738124686057471
5310-NOOVA,46,Two year,19.95,No,No internet service,No internet service,0.738011242229446
0253-ZTEOB,48,Two year,79.65,DSL,No,Yes,0.73776483520219
2108-YKQTY,4,Month-to-month,50.7,DSL,No,No,0.737675011735009
9531-NSBMR,36,One year,19.25,No,No internet service,No internet service,0.7376351102418507
2347-WKKAE,42,Month-to-month,94.4,Fiber optic,Yes,No,0.7375052949148526
4713-LZDRV,2,Month-to-month,79.6,Fiber optic,No,No,0.7374660537641301
2810-FTLEM,16,Month-to-month,50.15,DSL,Yes,No,0.7373076434646851
2049-BAFNW,1,Month-to-month,35.9,DSL,No,Yes,0.7372328701149533
1166-PQLGG,72,Two year,19.55,No,No internet service,No internet service,0.737151256416506
7932-WPTDS,1,Month-to-month,24.8,DSL,No,No,0.7369075171116652
5442-PPTJY,12,Two year,19.7,No,No internet service,No internet service,0.7366399503806608
9227-YBAXE,65,Two year,82.5,DSL,Yes,Yes,0.7363544713537898
8205-OTCHB,22,One year,43.75,DSL,No,No,0.7363013690885587
4816-LXZYW,23,Month-to-month,79.15,Fiber optic,No,No,0.7362565705144857
3096-IZETN,12,Month-to-month,78.1,Fiber optic,No,No,0.7360981600279094
2672-DZUOY,1,Month-to-month,25.15,DSL,No,No,0.7358924902053093
7854-EDSSA,22,Month-to-month,59.0,DSL,Yes,No,0.7357857747012717
6416-TVAIH,1,Month-to-month,68.5,Fiber optic,No,No,0.7354805887890409
5651-CRHKQ,41,One year,86.2,Fiber optic,No,Yes,0.7353908408499857
4628-WQCQQ,35,One year,85.15,Fiber optic,No,No,0.735087212799622
3500-RMZLT,15,Month-to-month,96.3,Fiber optic,Yes,Yes,0.73499732977763
7124-UGSUR,61,One year,104.4,Fiber optic,No,No,0.73499732977763
5577-OTWWW,15,Month-to-month,19.75,No,No internet service,No internet service,0.73499732977763
6922-NCEDI,56,One year,21.2,No,No internet service,No internet service,0.73499732977763
6124-ACRHJ,1,Month-to-month,19.75,No,No internet service,No internet service,0.73499732977763
6386-SZZKH,49,Two year,107.95,Fiber optic,No,Yes,0.7349671495311569
9667-TKTVZ,2,Month-to-month,54.35,DSL,No,Yes,0.734964000088659
5949-XIKAE,8,Month-to-month,83.55,Fiber optic,No,No,0.734804232019732
0533-UCAAU,57,One year,71.1,DSL,No,No,0.7347731169772945
8950-MTZNV,1,Month-to-month,44.95,DSL,No,No,0.7346855152629027
6719-FGEDO,72,Two year,97.0,Fiber optic,Yes,Yes,0.7346302452036242
2450-ZKEED,11,One year,53.8,DSL,No,Yes,0.7346143919786243
4760-THGOT,43,Month-to-month,94.1,Fiber optic,Yes,No,0.7342194589619
4403-BWPAY,14,One year,24.8,No,No internet service,No internet service,0.7339130430051164
1670-SVOWZ,14,Month-to-month,89.65,Fiber optic,No,Yes,0.7337715672791131
6574-MCOEH,33,One year,79.15,DSL,No,Yes,0.7337472758076717
9917-KWRBE,41,One year,78.35,DSL,Yes,No,0.7336618804008596
6595-YGXIT,25,Month-to-month,88.95,Fiber optic,No,No,0.7334870960650542
8930-XOTDP,18,Month-to-month,55.95,DSL,No,No,0.7334870960650542
6630-UJZMY,4,Month-to-month,83.25,Fiber optic,No,No,0.7333388042593224
8439-LTUGF,10,Month-to-month,20.0,No,No internet service,No internet service,0.7327855039190675
8400-WZICQ,55,Month-to-month,55.7,DSL,Yes,No,0.7327836010460335
7993-PYKOF,8,Month-to-month,75.0,Fiber optic,Yes,No,0.7326958242403069
1763-WQFUK,3,Month-to-month,50.5,DSL,No,Yes,0.7325500620877571
4892-VLANZ,1,Month-to-month,19.8,No,No internet service,No internet service,0.7324791333211729
3719-TDVQB,54,Two year,18.95,No,No internet service,No internet service,0.7324407787137517
5317-FLPJF,66,Two year,61.35,DSL,Yes,Yes,0.7323173904424263
6857-VWJDT,1,Month-to-month,95.65,Fiber optic,No,No,0.7320576397409728
0115-TFERT,21,Month-to-month,111.2,Fiber optic,No,Yes,0.7319577413459002
6115-ZTBFQ,72,Two year,65.5,DSL,Yes,Yes,0.7318523825205099
0259-GBZSH,2,Month-to-month,85.65,Fiber optic,No,No,0.731749409443206
7841-FCRQD,33,One year,53.75,DSL,No,Yes,0.7316033770065816
4719-UMSIY,6,Month-to-month,19.65,No,No internet service,No internet service,0.7315593696891242
0621-TWIEM,10,Month-to-month,45.55,DSL,No,No,0.7313778602428849
7359-PTSXY,1,Month-to-month,45.75,DSL,No,No,0.7312971820934951
8755-IWJHN,69,Month-to-month,95.35,Fiber optic,No,No,0.7311869196520371
2398-YPMUR,13,Month-to-month,70.15,Fiber optic,No,No,0.7311436020218567
7670-ZBPOQ,58,One year,61.05,DSL,Yes,Yes,0.7311436020218567
3099-OONVS,25,Month-to-month,54.3,DSL,Yes,Yes,0.7310618043441576
4883-KCPZJ,22,Two year,25.25,No,No internet service,No internet service,0.7306568102608649
9730-DRTMJ,32,One year,72.8,DSL,Yes,Yes,0.7306020752171178
7601-DHFWZ,48,Two year,24.0,No,No internet service,No internet service,0.7304482969896711
7563-BIUPC,5,Month-to-month,80.6,Fiber optic,No,No,0.7304221750275168
1335-HQMKX,72,One year,101.35,Fiber optic,No,No,0.7303311717936838
8628-MFKAX,72,Two year,116.75,Fiber optic,Yes,Yes,0.7302424317454901
5220-AGAAX,68,Two year,24.0,No,No internet service,No internet service,0.7299273474701036
5993-JSUWV,66,Two year,61.15,DSL,Yes,No,0.7298333544774209
5458-CQJTA,65,Two year,74.8,DSL,Yes,Yes,0.7295688205315883
9715-SBVSU,14,Two year,61.4,DSL,Yes,No,0.7295235274769273
5600-PDUJF,6,Month-to-month,49.5,DSL,No,Yes,0.7294833890429053
7576-JMYWV,46,Month-to-month,110.2,Fiber optic,Yes,Yes,0.7294184217666755
3779-OSWCF,71,Two year,93.2,DSL,Yes,Yes,0.7292741753435363
2274-XUATA,72,Two year,63.1,DSL,Yes,Yes,0.7291277363839217
0628-CNQRM,22,One year,67.5,DSL,Yes,Yes,0.7291250915866913
4827-LTQRJ,66,One year,110.6,Fiber optic,Yes,Yes,0.7291250915866913
4826-XTSOH,1,Month-to-month,86.05,Fiber optic,No,No,0.7291250915866913
3223-DWFIO,4,Month-to-month,69.35,Fiber optic,No,No,0.7289638044837135
6786-OBWQR,5,Month-to-month,80.85,Fiber optic,No,No,0.7287699649017201
5514-YQENT,41,Two year,111.15,Fiber optic,Yes,Yes,0.7283466478045243
5129-JLPIS,25,Month-to-month,105.5,Fiber optic,Yes,Yes,0.728068365339242
3452-SRFEG,49,Month-to-month,74.6,Fiber optic,No,No,0.7280158612038562
2856-HYAPG,1,Month-to-month,68.65,Fiber optic,No,No,0.7279794120183868
6867-ACCZI,24,Two year,52.5,DSL,Yes,Yes,0.7276895683990405
6064-ZATLR,27,Two year,52.85,DSL,Yes,No,0.7275062314510623
8073-IJDCM,1,Month-to-month,20.3,No,No internet service,No internet service,0.7274053460716351
2746-DIJLO,41,One year,56.3,DSL,No,No,0.7274006007646525
6311-UEUME,29,Month-to-month,78.9,Fiber optic,No,No,0.7273705448410023
0929-HYQEW,3,Month-to-month,50.15,DSL,Yes,No,0.7273148453427115
9617-UDPEU,22,One year,19.25,No,No internet service,No internet service,0.7273056312816041
8849-AYPTR,33,Month-to-month,91.25,Fiber optic,No,No,0.726963286127465
1697-LYYYX,61,One year,19.1,No,No internet service,No internet service,0.7268228012813073
6769-DYBQN,46,Month-to-month,85.0,Fiber optic,Yes,No,0.7267319038082504
8696-JKZNU,37,Month-to-month,76.25,Fiber optic,No,No,0.7265211945903467
2792-VPPET,3,Month-to-month,20.5,No,No internet service,No internet service,0.7264434519682095
1506-YJTYT,45,Two year,73.85,DSL,Yes,Yes,0.7264368613359612
0060-FUALY,59,Month-to-month,94.75,Fiber optic,Yes,No,0.7264315029197773
2542-HYGIQ,1,Month-to-month,19.95,No,No internet service,No internet service,0.7262213513932327
9140-CZQZZ,68,Two year,79.6,DSL,Yes,Yes,0.7261791382644202
3724-UCSHY,6,Month-to-month,19.55,No,No internet service,No internet service,0.7257551962693917
6859-QNXIQ,72,Two year,113.1,Fiber optic,Yes,Yes,0.7256653570323859
5442-BHQNG,2,Month-to-month,70.35,Fiber optic,No,No,0.7256639441233738
7654-YWJUF,43,One year,84.25,Fiber optic,Yes,Yes,0.7255155970461428
4013-UBXWQ,7,Month-to-month,74.65,DSL,No,Yes,0.7255076443982434
1439-LCGVL,26,One year,19.2,No,No internet service,No internet service,0.7255076443982434
6518-KZXCB,22,Two year,25.25,No,No internet service,No internet service,0.7255015733411453
0547-HURJB,12,Month-to-month,21.05,No,No internet service,No internet service,0.7254526078621807
4647-MUZON,18,Month-to-month,95.95,Fiber optic,No,No,0.7253489580353022
5569-IDSEY,71,One year,105.7,Fiber optic,No,No,0.7249035598502516
2930-UOTMB,31,Month-to-month,65.25,DSL,Yes,Yes,0.7248059762258418
8034-RYTVV,55,One year,84.25,Fiber optic,Yes,No,0.7247129482552691
3090-LETTY,2,Month-to-month,60.95,DSL,Yes,No,0.7245510598561831
7041-TXQJH,37,Month-to-month,40.2,DSL,No,No,0.7245207083054679
4094-NSEDU,21,Month-to-month,94.25,Fiber optic,No,No,0.72426209126914
4130-MZLCC,5,Month-to-month,50.55,DSL,No,No,0.7241595150952582
8577-QSOCG,38,Two year,20.2,No,No internet service,No internet service,0.7240315810757272
1730-ZMAME,32,Month-to-month,79.5,Fiber optic,No,No,0.7239322329274974
7083-YNSKY,15,Month-to-month,25.4,No,No internet service,No internet service,0.7238537232776256
9746-UGFAC,22,One year,20.85,No,No internet service,No internet service,0.7237118842222912
4503-BDXBD,11,Month-to-month,74.95,Fiber optic,No,No,0.7232941919973733
8969-PRHFK,18,One year,19.65,No,No internet service,No internet service,0.722987980340778
5196-SGOAK,1,Month-to-month,75.7,Fiber optic,No,No,0.7229302175788261
2615-YVMYX,71,Month-to-month,107.5,Fiber optic,Yes,No,0.7227624230774903
0479-HMSWA,26,Two year,105.45,Fiber optic,No,Yes,0.7226518451108532
5473-KHBPS,52,One year,95.7,Fiber optic,No,No,0.7223895302922965
5542-DHSXL,4,Month-to-month,54.7,DSL,Yes,No,0.7222027198035367
5724-BIDBU,49,One year,55.35,DSL,Yes,No,0.7221483270250733
9237-HQITU,2,Month-to-month,70.7,Fiber optic,No,No,0.7221267380671478
2267-FPIMA,50,Month-to-month,94.4,Fiber optic,Yes,No,0.7220493695199793
9351-HXDMR,72,Two year,110.9,Fiber optic,Yes,Yes,0.7219826039009799
8626-XHBIE,56,Two year,24.8,No,No internet service,No internet service,0.7212666433629593
8903-WMRNW,15,Month-to-month,101.75,Fiber optic,Yes,No,0.7211491834658581
8630-FJLIB,18,Month-to-month,69.8,Fiber optic,No,No,0.7210994334166684
1194-HVAIF,27,Month-to-month,95.0,Fiber optic,No,No,0.7210900192079452
7665-NKLAV,36,Two year,40.65,DSL,Yes,Yes,0.7210779513464487
8328-SKJNO,23,One year,40.65,DSL,Yes,Yes,0.7209832777985536
2621-UDNLU,3,Month-to-month,20.85,No,No internet service,No internet service,0.7209279093608941
4878-BUNFV,42,Two year,20.7,No,No internet service,No internet service,0.7209194529547612
6469-MRVET,1,One year,20.2,No,No internet service,No internet service,0.7205161900549296
9396-ZSFLL,15,Month-to-month,48.85,DSL,No,No,0.7202517481306329
2150-OEGBV,27,One year,20.1,No,No internet service,No internet service,0.7196780430270511
4472-LVYGI,0,Two year,52.55,DSL,Yes,Yes,0.7195797314497024
2995-UPRYS,40,One year,99.2,Fiber optic,No,Yes,0.7195480120414224
6734-FQAJX,67,Two year,105.05,Fiber optic,Yes,Yes,0.71949747859782
8166-ZZTFS,66,Two year,80.55,DSL,No,No,0.7194061573768379
2700-LUEVA,1,Month-to-month,20.75,No,No internet service,No internet service,0.7193236311216011
5698-BQJOH,9,Month-to-month,94.4,Fiber optic,No,No,0.7192383953946959
0103-CSITQ,57,One year,109.4,Fiber optic,No,Yes,0.7189427602242451
6029-WTIPC,37,Month-to-month,101.1,Fiber optic,No,No,0.7188498980055031
8041-TMEID,63,Two year,108.5,Fiber optic,Yes,No,0.718825666694066
3557-HTYWR,47,Two year,74.05,DSL,Yes,Yes,0.7187480787163624
4163-NCJAK,46,One year,24.45,No,No internet service,No internet service,0.7186088861783274
8108-UXRQN,11,Month-to-month,50.55,DSL,Yes,No,0.7183962248820506
2012-NWRPA,11,Month-to-month,99.55,Fiber optic,No,No,0.7183374479014801
2160-GPFXD,54,Two year,65.65,DSL,Yes,Yes,0.7182614495925432
9571-EDEBV,71,One year,98.65,Fiber optic,No,No,0.718114407402011
9402-CXWPL,70,One year,98.9,Fiber optic,No,No,0.7180858881786734
1373-ORVIZ,11,Month-to-month,66.35,DSL,No,Yes,0.7178293110881482
3445-HXXGF,58,Month-to-month,45.3,DSL,No,No,0.7178199971992179
4633-MKHYU,9,Month-to-month,88.4,Fiber optic,No,No,0.7176800522513327
5183-KLYEM,72,Two year,112.75,Fiber optic,Yes,Yes,0.7176800522513327
4806-DXQCE,70,Two year,113.65,Fiber optic,Yes,Yes,0.7176774131374257
1596-BBVTG,35,Month-to-month,75.35,Fiber optic,No,No,0.7174807822068608
1421-HCERK,30,Month-to-month,105.7,Fiber optic,Yes,Yes,0.7173851472395789
0141-YEAYS,27,Month-to-month,86.45,Fiber optic,No,No,0.7173792817286868
6769-DCQLI,52,One year,105.0,Fiber optic,No,Yes,0.7171818421087279
7639-LIAYI,52,Two year,79.75,DSL,Yes,Yes,0.7170752067329808
0564-MUUQK,20,Month-to-month,95.5,Fiber optic,No,Yes,0.7170545867509678
5734-EJKXG,61,One year,118.6,Fiber optic,Yes,Yes,0.7167365055121588
6284-AHOOQ,22,Month-to-month,90.5,Fiber optic,No,Yes,0.7164375690127095
5908-QMGOE,15,Month-to-month,74.2,Fiber optic,No,No,0.7162437606683555
7564-GHCVB,72,Two year,79.05,Fiber optic,Yes,No,0.7157316215720929
8761-NSOBC,44,Month-to-month,100.55,Fiber optic,No,Yes,0.7152158808815252
2446-BEGGB,6,Month-to-month,98.25,Fiber optic,No,No,0.7151589294646652
3653-NCRDJ,43,One year,19.2,No,No internet service,No internet service,0.714999317099464
3572-UUHRS,45,One year,18.85,No,No internet service,No internet service,0.714942412242626
6532-YLWSI,53,One year,20.8,No,No internet service,No internet service,0.7147720114591771
0657-DOGUM,48,One year,60.6,DSL,Yes,Yes,0.7147543937018561
4486-EFAEB,13,Month-to-month,20.4,No,No internet service,No internet service,0.7140911914648281
4194-WHFCB,59,Month-to-month,96.65,Fiber optic,No,Yes,0.7138389236133557
9661-MHUMO,1,Month-to-month,49.25,DSL,No,Yes,0.7138389236133557
2811-POVEX,23,Month-to-month,88.45,Fiber optic,No,No,0.7138389236133557
7820-ZYGNY,63,One year,90.45,Fiber optic,No,No,0.7137952759958742
1991-VOPLL,9,Month-to-month,19.05,No,No internet service,No internet service,0.7137914763557047
6633-MPWBS,5,Month-to-month,49.2,DSL,No,Yes,0.7137582905693924
1624-NALOJ,5,Month-to-month,89.8,Fiber optic,No,No,0.7137136848921272
4487-ZYJZK,38,One year,19.6,No,No internet service,No internet service,0.7136973080395254
6198-PNNSZ,56,One year,109.8,Fiber optic,Yes,No,0.7135658834574502
2387-KDZQY,17,One year,20.1,No,No internet service,No internet service,0.7135355911808476
1568-LJSZU,68,Two year,92.2,DSL,Yes,Yes,0.7135211751831413
8132-YPVBX,6,Month-to-month,85.95,Fiber optic,No,No,0.7133201287387488
2070-FNEXE,7,Month-to-month,76.45,Fiber optic,Yes,No,0.7133128699544939
1320-GVNHT,72,Two year,108.4,Fiber optic,Yes,No,0.7130724384929645
9801-GDWGV,39,Month-to-month,103.45,Fiber optic,No,No,0.7126125960229172
9500-IWPXQ,61,One year,79.4,DSL,Yes,Yes,0.7125260859725848
9820-RMCQV,11,Month-to-month,48.55,DSL,Yes,No,0.7125140664061534
5915-ANOEI,70,Two year,79.15,DSL,Yes,Yes,0.7124875979921259
4396-KLSEH,4,Month-to-month,19.85,No,No internet service,No internet service,0.7123973691321365
2296-DKZFP,65,Two year,71.0,DSL,Yes,No,0.7120614954204275
6217-KDYWC,57,Two year,19.6,No,No internet service,No internet service,0.7120258388387879
2576-HXMPA,1,Month-to-month,19.55,No,No internet service,No internet service,0.7118512014610071
3750-RNQKR,12,Month-to-month,19.45,No,No internet service,No internet service,0.7118353098879322
5480-XTFFL,31,Two year,21.0,No,No internet service,No internet service,0.7117490647436872
5756-JYOJT,11,One year,64.9,DSL,No,Yes,0.7116859137196282
0595-ITUDF,64,Month-to-month,91.8,Fiber optic,Yes,No,0.7116299605913461
5832-TRLPB,29,One year,75.35,DSL,No,Yes,0.7115317284801103
4779-ZGICK,48,Two year,23.55,No,No internet service,No internet service,0.7114799336169372
5429-LWCMV,12,Month-to-month,89.15,Fiber optic,No,No,0.7114385198159884
1716-LSAMB,45,Two year,54.65,DSL,Yes,Yes,0.7113375918309457
6664-FPDAC,56,One year,111.95,Fiber optic,No,Yes,0.7111754245572396
7812-FZHPE,17,Month-to-month,24.1,No,No internet service,No internet service,0.7110773905624425
5124-EOGYE,31,Two year,20.45,No,No internet service,No internet service,0.7109010168661153
5119-KEPFY,36,Month-to-month,95.0,Fiber optic,No,No,0.7107884220045646
7055-VKGDA,54,One year,105.4,Fiber optic,Yes,Yes,0.7102075121947904
9581-GVBXT,59,One year,34.8,DSL,Yes,No,0.7099532230489868
9048-JVYVF,3,Month-to-month,69.35,DSL,No,Yes,0.7098682316889935
5180-UCIIQ,22,Month-to-month,40.05,DSL,Yes,No,0.7098367237261214
9339-FIIJL,72,Two year,85.95,DSL,No,Yes,0.7097884363671817
5301-GAUUY,32,Month-to-month,80.35,Fiber optic,No,No,0.7097307830091647
0362-ZBZWJ,36,Month-to-month,84.9,Fiber optic,No,No,0.709671570832886
4763-PGDPO,4,Month-to-month,70.4,Fiber optic,No,No,0.7094077396246534
1329-VHWNP,7,Month-to-month,25.05,DSL,No,No,0.709263642818805
7338-ERIVA,39,One year,45.05,DSL,Yes,Yes,0.7091537385910993
4441-NIHPT,13,Month-to-month,74.3,Fiber optic,No,No,0.7088980947795546
0114-RSRRW,10,Month-to-month,19.95,No,No internet service,No internet service,0.7087882363614861
3845-JHAMY,16,Month-to-month,35.5,DSL,No,No,0.7086831916374098
0612-RTZZA,1,Month-to-month,25.25,DSL,No,No,0.7085241282201187
0727-IWKVK,9,Month-to-month,79.9,Fiber optic,No,No,0.7084628461026711
8749-CLJXC,1,Month-to-month,20.05,No,No internet service,No internet service,0.7084477075867658
3275-RHRNE,28,One year,60.0,DSL,No,Yes,0.7082497695154072
7748-UMTRK,30,Month-to-month,101.3,Fiber optic,No,Yes,0.7082249835321521
2925-VDZHY,72,Two year,88.7,DSL,Yes,Yes,0.7079380280531764
3746-EUBYR,1,Month-to-month,74.6,Fiber optic,No,No,0.7078960430442949
0749-IRGQE,13,Month-to-month,45.3,DSL,No,No,0.7078958981279907
0536-BGFMZ,28,Month-to-month,20.5,No,No internet service,No internet service,0.7075490988752037
8000-REIQB,1,Month-to-month,69.95,Fiber optic,No,No,0.7073830677490642
1930-WNXSB,58,Month-to-month,92.85,Fiber optic,No,No,0.7072823246039125
5081-NWSUP,10,One year,64.9,DSL,No,Yes,0.707257522661167
3005-TYFRD,55,Month-to-month,103.65,Fiber optic,No,No,0.7069223853434008
2115-BFTIW,25,Month-to-month,70.95,Fiber optic,No,No,0.7063774044957107
8042-JVNFH,1,Month-to-month,71.35,Fiber optic,No,No,0.7063291197410569
6834-NXDCA,13,Month-to-month,23.9,DSL,No,No,0.7060477792326896
8734-DKSTZ,10,Month-to-month,85.95,Fiber optic,No,No,0.706031887768537
4945-RVMTE,28,Month-to-month,59.55,DSL,No,No,0.7058991517355522
4837-PZTIC,47,Two year,41.9,DSL,Yes,Yes,0.7058991517355522
9931-DCEZH,28,One year,54.4,DSL,No,Yes,0.7057666703654418
0013-EXCHZ,3,Month-to-month,83.9,Fiber optic,No,Yes,0.7056646702305543
8760-ZRHKE,71,One year,69.2,DSL,Yes,No,0.705449864285118
0481-SUMCB,45,One year,102.15,Fiber optic,No,No,0.7054196082079248
6776-TLWOI,3,Month-to-month,19.85,No,No internet service,No internet service,0.7053823218819124
5482-NUPNA,4,Month-to-month,60.4,DSL,Yes,Yes,0.7052517356707376
7779-ORAEL,45,Two year,75.15,DSL,Yes,Yes,0.7051666113571988
6131-FOYAS,35,Month-to-month,59.6,DSL,Yes,No,0.7050283677457843
8406-LNMHF,59,One year,82.95,Fiber optic,Yes,No,0.7048277585061422
1271-UODNO,39,Two year,53.85,DSL,No,Yes,0.7047411253846437
1689-MRZQR,34,Month-to-month,78.3,Fiber optic,No,No,0.7045925552343271
6502-HCJTI,7,Month-to-month,94.7,Fiber optic,Yes,No,0.7045356389900254
0866-QLSIR,34,One year,64.4,DSL,Yes,Yes,0.704126334261463
8532-UEFWH,52,Two year,25.75,No,No internet service,No internet service,0.704126334261463
9842-EFSYY,4,Month-to-month,57.2,DSL,Yes,No,0.704126334261463
0495-RVCBF,1,Month-to-month,79.7,Fiber optic,No,No,0.704126334261463
7504-UWHNB,25,Month-to-month,69.75,Fiber optic,No,No,0.704126334261463
2254-DLXRI,1,Month-to-month,79.15,Fiber optic,No,No,0.704126334261463
6114-TCFID,29,One year,39.5,DSL,Yes,Yes,0.7041127954087458
